tweet_id,created_at,keyword_search,text
1631953713458708483,2023-03-04 09:44:20+00:00,ukraine+stock,https://t.co/YCljBpa7qs
1631797925532639232,2023-03-03 23:25:17+00:00,ukraine+stock,More US ammunition to boost depleted Ukraine stock https://t.co/pk5sB3QyUc via @BBCNews
1631447894925647873,2023-03-03 00:14:23+00:00,ukraine+stock,"@FoxNews The conflict started with Ukraine stock piling weapons which threatened Russia. Russia went into Ukraine to remove the weapons. More weapons only means more threat and a reason for the conflict to continue.

Speeding up weapon delivery is not goint to end the conflict. @POTUS… https://t.co/DdPf8wTEmY https://t.co/zBIskvFNHE"
1631285988944142337,2023-03-02 13:31:02+00:00,ukraine+stock,it wont be long before taiwan is the new ukraine \ stock up on chips
1630823598263869441,2023-03-01 06:53:39+00:00,ukraine+stock,"Crimean War (1853-1856). Siege of Sevastopol, 1854-1855, by Franz Alekseyevich Roubaud (1856-1928). Crimean Peninsula. Ukraine Stock Photo - Alamy https://t.co/5t5juGICXC"
1630472798903709697,2023-02-28 07:39:42+00:00,ukraine+stock,"More startups see macro issues affecting them (Covid, Ukraine, stock market).

Hetz Managing Partner Judah Taub shares 3 areas to watch - whether founder or investor - that offer a view of where the market is headed and the impact on investments:
https://t.co/8P5RuD2XjS"
1630194840804773889,2023-02-27 13:15:12+00:00,ukraine+stock,"Checking out ""Nancy Pelosi Confronted About Ukraine, Stock Market Insider Trad"" on Command Center: https://t.co/UCcyszKPDM"
1630176672153567235,2023-02-27 12:03:00+00:00,ukraine+stock,"RT @sheebajolly: Wall Street was in bear market speculating about Ukraine war for weeks, once Russia invaded Ukraine, stock market was bull…"
1629968388779917315,2023-02-26 22:15:21+00:00,ukraine+stock,"Checking out ""Nancy Pelosi Confronted About Ukraine, Stock Market Insider Trad"" on Command Center: 

Discussion link:://patriotcommandcenter.org/forum/nancy-pelosi-confronted-about-ukraine-stock-market-insider-tradin?xg_source=twitter"
1629956400334995458,2023-02-26 21:27:43+00:00,ukraine+stock,What are these people afraid of? Why won't they let the guy ask questions and more importantly why won't she answer the questions? https://t.co/sAzgvb5skT
1629922847618416642,2023-02-26 19:14:24+00:00,ukraine+stock,"RT @Emme0703: Man confronts Nancy Pelosi in San Francisco - asks about sending 💰 to Ukraine, stock trading tips &amp; if her son is involved w…"
1629895629513039873,2023-02-26 17:26:14+00:00,ukraine+stock,https://t.co/qAj29jjhCW
1629881023579279360,2023-02-26 16:28:12+00:00,ukraine+stock,"""Nancy Pelosi Confronted About Ukraine, Stock Market Insider Trad"" on Command Center: https://t.co/XGKo4jr2Rt"
1629880995594788864,2023-02-26 16:28:05+00:00,ukraine+stock,"RT @Emme0703: Man confronts Nancy Pelosi in San Francisco - asks about sending 💰 to Ukraine, stock trading tips &amp; if her son is involved w…"
1629877835488698374,2023-02-26 16:15:32+00:00,ukraine+stock,"Checking out ""Nancy Pelosi Confronted About Ukraine, Stock Market Insider Trad"" on Command Center: https://t.co/vS6poNtdcJ"
1629872146787753985,2023-02-26 15:52:56+00:00,ukraine+stock,"RT @Emme0703: Man confronts Nancy Pelosi in San Francisco - asks about sending 💰 to Ukraine, stock trading tips &amp; if her son is involved w…"
1629864529327796224,2023-02-26 15:22:39+00:00,ukraine+stock,"Man asks Nancy Pelosi in San Francisco about sending money to Ukraine, stock trading tips on how to get semiconductors in Taiwan, and whether her son is involved with Hunter Biden. https://t.co/PHqV9UW7bH"
1629791376224182272,2023-02-26 10:31:58+00:00,ukraine+stock,"RT @Emme0703: Man confronts Nancy Pelosi in San Francisco - asks about sending 💰 to Ukraine, stock trading tips &amp; if her son is involved w…"
1629753498316292096,2023-02-26 08:01:28+00:00,ukraine+stock,"RT @Emme0703: Man confronts Nancy Pelosi in San Francisco - asks about sending 💰 to Ukraine, stock trading tips &amp; if her son is involved w…"
